Source Voltage = 0.2A, Gate Voltage Start = -0.2V, Gate Voltage End = 0.8V, Gate Voltage Step = 0.01V
0.2,0.6000000000000001,1.64421e-05,3.50118e-06
0.2,0.5900000000000001,1.62927e-05,3.29614e-06
0.2,0.5800000000000001,1.61582e-05,3.07798e-06
0.2,0.5700000000000001,1.60285e-05,2.90632e-06
0.2,0.56,1.59071e-05,2.70009e-06
0.2,0.55,1.58022e-05,2.52485e-06
0.2,0.54,1.57113e-05,2.38061e-06
0.2,0.53,1.56273e-05,2.20776e-06
0.2,0.52,1.55612e-05,2.01702e-06
0.2,0.51,1.55103e-05,1.93954e-06
0.2,0.5,1.5477e-05,1.76668e-06
0.2,0.49000000000000005,1.54632e-05,1.66774e-06
0.2,0.48000000000000004,1.54646e-05,1.59621e-06
0.2,0.47000000000000003,1.54834e-05,1.508e-06
0.2,0.46,1.55367e-05,1.37687e-06
0.2,0.45,1.56173e-05,1.33634e-06
0.2,0.44000000000000006,1.57302e-05,1.26243e-06
0.2,0.43000000000000005,1.58803e-05,1.24693e-06
0.2,0.42000000000000004,1.60766e-05,1.17898e-06
0.2,0.41000000000000003,1.631e-05,1.09673e-06
0.2,0.4,1.66124e-05,9.9659e-07
0.2,0.39,1.69626e-05,9.93013e-07
0.2,0.38000000000000006,1.73695e-05,9.57251e-07
0.2,0.37000000000000005,1.78505e-05,9.64403e-07
0.2,0.36000000000000004,1.83834e-05,9.07183e-07
0.2,0.35000000000000003,1.89754e-05,9.15527e-07
0.2,0.34,1.96052e-05,8.89301e-07
0.2,0.33,2.02803e-05,8.85725e-07
0.2,0.32000000000000006,2.10142e-05,8.09431e-07
0.2,0.31000000000000005,2.17724e-05,7.98702e-07
0.2,0.30000000000000004,2.25201e-05,7.47442e-07
0.2,0.29000000000000004,2.32946e-05,7.70092e-07
0.2,0.28,2.41253e-05,7.49826e-07
0.2,0.27,2.49447e-05,7.39098e-07
0.2,0.26,2.57623e-05,6.59227e-07
0.2,0.25,2.65785e-05,6.58035e-07
0.2,0.24,2.74378e-05,7.236e-07
0.2,0.22999999999999998,2.82639e-05,6.27041e-07
0.2,0.22000000000000008,2.91012e-05,6.11544e-07
0.2,0.21000000000000008,2.99176e-05,5.8651e-07
0.2,0.20000000000000007,3.07606e-05,5.9247e-07
0.2,0.19000000000000006,3.15685e-05,5.93662e-07
0.2,0.18000000000000005,3.23739e-05,5.79357e-07
0.2,0.17000000000000004,3.31684e-05,5.25713e-07
0.2,0.16000000000000003,3.39782e-05,4.97103e-07
0.2,0.15000000000000002,3.4757e-05,3.19481e-07
0.2,0.14,3.55252e-05,2.14577e-07
0.2,0.13,3.6288e-05,1.51396e-07
0.2,0.12,3.70379e-05,1.51396e-07
0.2,0.10999999999999999,3.77687e-05,1.60933e-07
0.2,0.09999999999999998,3.84719e-05,8.82149e-08
0.2,0.09000000000000008,3.91656e-05,1.09673e-07
0.2,0.08000000000000007,3.98684e-05,1.3113e-07
0.2,0.07000000000000006,4.05585e-05,4.52995e-08
0.2,0.06000000000000005,4.12316e-05,5.48363e-08
0.2,0.050000000000000044,4.18748e-05,-2.38419e-09
0.2,0.040000000000000036,4.25254e-05,6.4373e-08
0.2,0.030000000000000027,4.31423e-05,-2.5034e-08
0.2,0.020000000000000018,4.37422e-05,-8.22544e-08
0.2,0.010000000000000009,4.43475e-05,-4.88758e-08
0.2,0.0,4.49508e-05,-4.05312e-08
0.2,-0.010000000000000009,4.55405e-05,-1.5378e-07
0.2,-0.020000000000000018,4.61268e-05,-2.28882e-07
0.2,-0.030000000000000027,4.67118e-05,-2.41995e-07
0.2,-0.039999999999999925,4.72729e-05,-2.44379e-07
0.2,-0.04999999999999993,4.78618e-05,-2.76566e-07
0.2,-0.05999999999999994,4.84249e-05,-2.563e-07
0.2,-0.06999999999999995,4.90376e-05,-3.11136e-07
0.2,-0.07999999999999996,4.96206e-05,-6.18696e-07
0.2,-0.08999999999999997,5.00473e-05,-4.27008e-06
0.2,-0.09999999999999998,5.03818e-05,-1.14095e-05
0.2,-0.10999999999999999,5.07671e-05,-1.66249e-05
0.2,-0.12,5.13181e-05,-1.80423e-05
0.2,-0.13,5.21003e-05,-1.42634e-05
0.2,-0.14,5.29073e-05,-7.4029e-06
0.2,-0.15000000000000002,5.35941e-05,-5.58019e-06
0.2,-0.15999999999999992,5.42366e-05,-4.83274e-06
0.2,-0.16999999999999993,5.48565e-05,-4.44055e-06
0.2,-0.17999999999999994,5.54827e-05,-4.14729e-06
0.2,-0.18999999999999995,5.60821e-05,-3.86119e-06
0.2,-0.19999999999999996,5.6692e-05,-3.4976e-06
