Source Voltage = 0.2A, Gate Voltage Start = -0.2V, Gate Voltage End = 0.8V, Gate Voltage Step = 0.01V
0.2,0.27,0.00023512,1.39141e-05
0.2,0.27999999999999997,0.000228739,1.38998e-05
0.2,0.29,0.00022239,1.39785e-05
0.2,0.3,0.000216262,1.38116e-05
0.2,0.31,0.000210282,1.37472e-05
0.2,0.32,0.000204743,1.3659e-05
0.2,0.33,0.000199246,1.37222e-05
0.2,0.34,0.000194205,1.35481e-05
0.2,0.35000000000000003,0.000189378,1.34635e-05
0.2,0.36000000000000004,0.00018483,1.33646e-05
0.2,0.37000000000000005,0.000180523,1.33884e-05
0.2,0.37999999999999995,0.00017661,1.30987e-05
0.2,0.38999999999999996,0.000172963,1.30022e-05
0.2,0.39999999999999997,0.000169541,1.29318e-05
0.2,0.41,0.000166322,1.29855e-05
0.2,0.42,0.000163326,1.27518e-05
0.2,0.43,0.000160545,1.26517e-05
0.2,0.44,0.000157825,1.26123e-05
0.2,0.45,0.000155218,1.26624e-05
0.2,0.46,0.000152804,1.25349e-05
0.2,0.47000000000000003,0.000150388,1.24657e-05
0.2,0.48000000000000004,0.000148156,1.24896e-05
0.2,0.49000000000000005,0.000145884,1.26958e-05
0.2,0.5,0.000143707,1.26219e-05
0.2,0.51,0.000141562,1.27459e-05
0.2,0.52,0.000139496,1.27828e-05
0.2,0.53,0.000137454,1.31178e-05
0.2,0.54,0.000135474,1.3206e-05
0.2,0.55,0.000133555,1.3485e-05
0.2,0.56,0.000131696,1.37782e-05
0.2,0.5700000000000001,0.000129827,1.42753e-05
0.2,0.5800000000000001,0.000128101,1.44505e-05
0.2,0.5900000000000001,0.000126536,1.47998e-05
0.2,0.6000000000000001,0.000124852,1.51467e-05
0.2,0.6100000000000001,0.000123342,1.5527e-05
0.2,0.6200000000000001,0.000122005,1.56867e-05
0.2,0.6300000000000001,0.000120701,1.5918e-05
0.2,0.6399999999999999,0.000119548,1.61231e-05
0.2,0.6499999999999999,0.000118398,1.65558e-05
0.2,0.6599999999999999,0.000117388,1.66118e-05
0.2,0.6699999999999999,0.000116436,1.69742e-05
0.2,0.6799999999999999,0.0001155,1.7333e-05
0.2,0.69,0.00011455,1.81031e-05
0.2,0.7,0.000113723,1.84774e-05
0.2,0.71,0.000112901,1.90294e-05
0.2,0.72,0.00011214,1.97029e-05
0.2,0.73,0.000111452,2.03478e-05
0.2,0.74,0.00011088,2.07674e-05
0.2,0.75,0.000110535,2.11847e-05
0.2,0.76,0.000110079,2.14124e-05
0.2,0.77,0.000109795,2.1832e-05
0.2,0.78,0.000109579,2.18475e-05
0.2,0.79,0.000109512,2.19893e-05
0.2,0.8,0.000109425,2.21312e-05
0.2,0.79,0.000112457,1.16479e-05
0.2,0.78,0.00011364,7.16448e-06
0.2,0.77,0.000114233,4.54545e-06
0.2,0.76,0.000114522,2.73943e-06
0.2,0.75,0.000114617,1.79172e-06
0.2,0.74,0.000114644,1.02043e-06
0.2,0.73,0.000114674,2.58684e-07
0.2,0.7200000000000001,0.000114708,-2.55108e-07
0.2,0.7100000000000001,0.000114762,-4.35114e-07
0.2,0.7000000000000001,0.000114911,-6.97374e-07
0.2,0.6900000000000001,0.000115003,-8.14199e-07
0.2,0.68,0.000115362,-1.21474e-06
0.2,0.67,0.000115626,-1.11938e-06
0.2,0.66,0.000116034,-1.19805e-06
0.2,0.65,0.00011652,-1.15871e-06
0.2,0.64,0.000117055,-1.22786e-06
0.2,0.63,0.000117646,-1.05619e-06
0.2,0.6200000000000001,0.000118391,-8.73804e-07
0.2,0.6100000000000001,0.000119217,-7.70092e-07
0.2,0.6000000000000001,0.000120186,-8.79765e-07
0.2,0.5900000000000001,0.000121196,-6.16312e-07
0.2,0.5800000000000001,0.000122315,-5.36442e-07
0.2,0.5700000000000001,0.000123488,-3.70741e-07
0.2,0.56,0.000124829,-4.55379e-07
0.2,0.55,0.000126242,-2.77758e-07
0.2,0.54,0.000127661,-2.15769e-07
0.2,0.53,0.000129124,-8.10623e-08
0.2,0.52,0.000130864,-5.126e-08
0.2,0.51,0.000132549,1.75238e-07
0.2,0.5,0.000134257,2.47955e-07
0.2,0.49000000000000005,0.000136081,3.74317e-07
0.2,0.48000000000000004,0.000138003,1.89543e-07
0.2,0.47000000000000003,0.00013993,4.69685e-07
0.2,0.46,0.000141897,4.98295e-07
0.2,0.45,0.000144033,4.94719e-07
0.2,0.44000000000000006,0.000146205,3.3617e-07
0.2,0.43000000000000005,0.000148465,4.27961e-07
0.2,0.42000000000000004,0.000150859,3.94583e-07
0.2,0.41000000000000003,0.000153333,3.37362e-07
0.2,0.4,0.000156003,-4.76837e-09
0.2,0.39,0.000158875,1.56164e-07
0.2,0.38000000000000006,0.000161878,1.19209e-08
0.2,0.37000000000000005,0.000165031,-1.66893e-07
0.2,0.36000000000000004,0.000168554,-4.93526e-07
0.2,0.35000000000000003,0.000172199,-5.44786e-07
0.2,0.34,0.000176064,-8.4281e-07
0.2,0.33,0.000180125,-1.0705e-06
0.2,0.32000000000000006,0.000184492,-1.34945e-06
0.2,0.31000000000000005,0.000189095,-1.54257e-06
0.2,0.30000000000000004,0.000193845,-1.69277e-06
0.2,0.29000000000000004,0.000198899,-1.76549e-06
0.2,0.28,0.00020425,-1.88828e-06
0.2,0.27,0.000209821,-1.74999e-06
0.2,0.26,0.000215479,-1.43647e-06
0.2,0.25,0.000221457,-1.15275e-06
0.2,0.24,0.000227737,-1.06931e-06
0.2,0.22999999999999998,0.000234121,-6.85453e-07
0.2,0.22000000000000008,0.000240638,-4.29153e-07
0.2,0.21000000000000008,0.000247233,-2.75373e-07
0.2,0.20000000000000007,0.000253745,-1.88351e-07
0.2,0.19000000000000006,0.000260396,1.5378e-07
0.2,0.18000000000000005,0.00026696,3.44515e-07
0.2,0.17000000000000004,0.000273554,3.56436e-07
0.2,0.16000000000000003,0.00028018,1.10865e-07
0.2,0.15000000000000002,0.000286479,2.07424e-07
0.2,0.14,0.000292844,3.69549e-08
0.2,0.13,0.000299042,-4.76837e-08
0.2,0.12,0.000305439,-2.50339e-07
0.2,0.10999999999999999,0.000311727,-3.03984e-07
0.2,0.09999999999999998,0.000317942,-4.17233e-07
0.2,0.09000000000000008,0.000324168,-4.75645e-07
0.2,0.08000000000000007,0.000330463,-6.83069e-07
0.2,0.07000000000000006,0.000336783,-6.68764e-07
0.2,0.06000000000000005,0.000343003,-8.16584e-07
0.2,0.050000000000000044,0.000349276,-8.45194e-07
0.2,0.040000000000000036,0.000355475,-1.12653e-06
0.2,0.030000000000000027,0.000361741,-1.03116e-06
0.2,0.020000000000000018,0.000367832,-1.09673e-06
0.2,0.010000000000000009,0.000373918,-1.17064e-06
0.2,0.0,0.000379923,-1.18375e-06
0.2,-0.010000000000000009,0.000385656,-1.15633e-06
0.2,-0.020000000000000018,0.000391544,-1.42455e-06
0.2,-0.030000000000000027,0.000397247,-1.4317e-06
0.2,-0.039999999999999925,0.000403235,-1.58072e-06
0.2,-0.04999999999999993,0.000409407,-1.75714e-06
0.2,-0.05999999999999994,0.000415428,-1.66535e-06
0.2,-0.06999999999999995,0.000421419,-1.70708e-06
0.2,-0.07999999999999996,0.000426933,-1.74999e-06
0.2,-0.08999999999999997,0.000432654,-1.88947e-06
0.2,-0.09999999999999998,0.000438303,-1.78933e-06
0.2,-0.10999999999999999,0.000443896,-1.79172e-06
0.2,-0.12,0.00044932,-1.89662e-06
0.2,-0.13,0.000454772,-2.06828e-06
0.2,-0.14,0.000460221,-1.96338e-06
0.2,-0.15000000000000002,0.000465477,-1.98364e-06
0.2,-0.15999999999999992,0.000470613,-2.01344e-06
0.2,-0.16999999999999993,0.000475805,-2.15411e-06
0.2,-0.17999999999999994,0.000480877,-2.04563e-06
0.2,-0.18999999999999995,0.000485944,-2.03133e-06
0.2,-0.19999999999999996,0.000490816,-2.04206e-06
