Source Voltage = 0.05A, Gate Voltage Start = -0.2V, Gate Voltage End = 0.8V, Gate Voltage Step = 0.01V
0.05,0.15999999999999998,5.91468e-05,1.14512e-05
0.05,0.16999999999999998,5.73371e-05,1.1611e-05
0.05,0.18,5.56179e-05,1.14334e-05
0.05,0.19,5.3988e-05,1.14167e-05
0.05,0.2,5.23284e-05,1.13583e-05
0.05,0.21000000000000002,5.06511e-05,1.14119e-05
0.05,0.21999999999999997,4.89725e-05,1.13225e-05
0.05,0.22999999999999998,4.75354e-05,1.12772e-05
0.05,0.24,4.60779e-05,1.1301e-05
0.05,0.25,4.45929e-05,1.14119e-05
0.05,0.26,4.32958e-05,1.12593e-05
0.05,0.27,4.21494e-05,1.12486e-05
0.05,0.27999999999999997,4.09575e-05,1.11973e-05
0.05,0.29,3.97645e-05,1.12975e-05
0.05,0.3,3.88206e-05,1.11735e-05
0.05,0.31,3.79026e-05,1.11198e-05
0.05,0.32,3.70501e-05,1.10507e-05
0.05,0.33,3.62589e-05,1.11413e-05
0.05,0.34,3.55282e-05,1.09661e-05
0.05,0.35000000000000003,3.48357e-05,1.10328e-05
0.05,0.36000000000000004,3.41946e-05,1.09637e-05
0.05,0.37000000000000005,3.34885e-05,1.11651e-05
0.05,0.37999999999999995,3.29456e-05,1.1059e-05
0.05,0.38999999999999996,3.23544e-05,1.10412e-05
0.05,0.39999999999999997,3.17268e-05,1.11794e-05
0.05,0.41,3.11015e-05,1.13177e-05
0.05,0.42,3.05279e-05,1.12522e-05
0.05,0.43,3.00713e-05,1.12641e-05
0.05,0.44,2.94265e-05,1.14441e-05
0.05,0.45,2.88357e-05,1.16527e-05
0.05,0.46,2.83725e-05,1.17052e-05
0.05,0.47000000000000003,2.77968e-05,1.20091e-05
0.05,0.48000000000000004,2.72963e-05,1.22273e-05
0.05,0.49000000000000005,2.67502e-05,1.26338e-05
0.05,0.5,2.62656e-05,1.27745e-05
0.05,0.51,2.58171e-05,1.30391e-05
0.05,0.52,2.54108e-05,1.3243e-05
0.05,0.53,2.50063e-05,1.35624e-05
0.05,0.54,2.46879e-05,1.37436e-05
0.05,0.55,2.44125e-05,1.37651e-05
0.05,0.56,2.41006e-05,1.39189e-05
0.05,0.5700000000000001,2.3839e-05,1.42193e-05
0.05,0.5800000000000001,2.36144e-05,1.42586e-05
0.05,0.5900000000000001,2.34589e-05,1.45006e-05
0.05,0.6000000000000001,2.31117e-05,1.47951e-05
0.05,0.6100000000000001,2.27961e-05,1.52349e-05
0.05,0.6200000000000001,2.2556e-05,1.55389e-05
0.05,0.6300000000000001,2.22677e-05,1.5924e-05
0.05,0.6399999999999999,2.20468e-05,1.63674e-05
0.05,0.6499999999999999,2.1763e-05,1.70016e-05
0.05,0.6599999999999999,2.16195e-05,1.72698e-05
0.05,0.6699999999999999,2.14657e-05,1.76811e-05
0.05,0.6799999999999999,2.13382e-05,1.79708e-05
0.05,0.69,2.11486e-05,1.84751e-05
0.05,0.7,2.11045e-05,1.85621e-05
0.05,0.71,2.10523e-05,1.87898e-05
0.05,0.72,2.10906e-05,1.8971e-05
0.05,0.73,2.09623e-05,1.93977e-05
0.05,0.74,2.0971e-05,1.95932e-05
0.05,0.75,2.09983e-05,1.98805e-05
0.05,0.76,2.08409e-05,2.03741e-05
0.05,0.77,2.07229e-05,2.09868e-05
0.05,0.78,2.06509e-05,2.13885e-05
0.05,0.79,2.05308e-05,2.19941e-05
0.05,0.8,2.04807e-05,2.25306e-05
0.05,0.79,2.35219e-05,1.24216e-05
0.05,0.78,2.49528e-05,7.84397e-06
0.05,0.77,2.58247e-05,4.85659e-06
0.05,0.76,2.64226e-05,2.74062e-06
0.05,0.75,2.67414e-05,1.48773e-06
0.05,0.74,2.69557e-05,3.69549e-07
0.05,0.73,2.70245e-05,-3.00407e-07
0.05,0.7200000000000001,2.70733e-05,-8.70228e-07
0.05,0.7100000000000001,2.70347e-05,-1.02401e-06
0.05,0.7000000000000001,2.69729e-05,-1.20878e-06
0.05,0.6900000000000001,2.68389e-05,-1.26362e-06
0.05,0.68,2.69824e-05,-1.48773e-06
0.05,0.67,2.68916e-05,-1.35422e-06
0.05,0.66,2.68842e-05,-1.41382e-06
0.05,0.65,2.6847e-05,-1.41621e-06
0.05,0.64,2.69261e-05,-1.56283e-06
0.05,0.63,2.69139e-05,-1.42932e-06
0.05,0.6200000000000001,2.69235e-05,-1.41978e-06
0.05,0.6100000000000001,2.69743e-05,-1.477e-06
0.05,0.6000000000000001,2.70823e-05,-1.48177e-06
0.05,0.5900000000000001,2.71483e-05,-1.38283e-06
0.05,0.5800000000000001,2.72632e-05,-1.34706e-06
0.05,0.5700000000000001,2.73683e-05,-1.2517e-06
0.05,0.56,2.75187e-05,-1.40309e-06
0.05,0.55,2.76177e-05,-1.08838e-06
0.05,0.54,2.78496e-05,-1.14799e-06
0.05,0.53,2.79768e-05,-1.05381e-06
0.05,0.52,2.83287e-05,-1.12176e-06
0.05,0.51,2.85575e-05,-9.26256e-07
0.05,0.5,2.88281e-05,-8.80957e-07
0.05,0.49000000000000005,2.90981e-05,-8.23736e-07
0.05,0.48000000000000004,2.94595e-05,-9.35793e-07
0.05,0.47000000000000003,2.97378e-05,-7.54595e-07
0.05,0.46,3.00971e-05,-6.55651e-07
0.05,0.45,3.04232e-05,-5.56707e-07
0.05,0.44000000000000006,3.0864e-05,-5.79357e-07
0.05,0.43000000000000005,3.12482e-05,-3.77893e-07
0.05,0.42000000000000004,3.16173e-05,-3.6478e-07
0.05,0.41000000000000003,3.20746e-05,-2.55108e-07
0.05,0.4,3.25611e-05,-3.56436e-07
0.05,0.39,3.29962e-05,-2.28882e-07
0.05,0.38000000000000006,3.35195e-05,-1.93119e-07
0.05,0.37000000000000005,3.38629e-05,-2.11e-07
0.05,0.36000000000000004,3.46354e-05,-4.48227e-07
0.05,0.35000000000000003,3.52201e-05,-3.56436e-07
0.05,0.34,3.58583e-05,-4.36306e-07
0.05,0.33,3.65439e-05,-5.26905e-07
0.05,0.32000000000000006,3.73173e-05,-7.53403e-07
0.05,0.31000000000000005,3.80967e-05,-7.9751e-07
0.05,0.30000000000000004,3.90093e-05,-1.01209e-06
0.05,0.29000000000000004,3.98589e-05,-1.25766e-06
0.05,0.28,4.08941e-05,-1.59144e-06
0.05,0.27,4.19342e-05,-1.79172e-06
0.05,0.26,4.30196e-05,-2.0957e-06
0.05,0.25,4.41978e-05,-2.41041e-06
0.05,0.24,4.55115e-05,-2.86818e-06
0.05,0.22999999999999998,4.68251e-05,-2.94805e-06
0.05,0.22000000000000008,4.81302e-05,-3.15785e-06
0.05,0.21000000000000008,4.93172e-05,-3.19958e-06
0.05,0.20000000000000007,5.08392e-05,-3.196e-06
0.05,0.19000000000000006,5.21282e-05,-2.85625e-06
0.05,0.18000000000000005,5.34967e-05,-2.49386e-06
0.05,0.17000000000000004,5.48755e-05,-2.09808e-06
0.05,0.16000000000000003,5.63778e-05,-1.93e-06
0.05,0.15000000000000002,5.78372e-05,-1.41025e-06
0.05,0.14,5.93585e-05,-1.06812e-06
0.05,0.13,6.0804e-05,-8.23736e-07
0.05,0.12,6.24959e-05,-8.85725e-07
0.05,0.10999999999999999,6.40044e-05,-6.60419e-07
0.05,0.09999999999999998,6.55536e-05,-6.52075e-07
0.05,0.09000000000000008,6.72409e-05,-6.73532e-07
0.05,0.08000000000000007,6.88783e-05,-8.55923e-07
0.05,0.07000000000000006,7.04015e-05,-7.90358e-07
0.05,0.06000000000000005,7.19694e-05,-8.92878e-07
0.05,0.050000000000000044,7.33195e-05,-1.01805e-06
0.05,0.040000000000000036,7.49896e-05,-1.19448e-06
0.05,0.030000000000000027,7.63605e-05,-1.16944e-06
0.05,0.020000000000000018,7.7905e-05,-1.25408e-06
0.05,0.010000000000000009,7.94368e-05,-1.31011e-06
0.05,0.0,8.09187e-05,-1.34468e-06
0.05,-0.010000000000000009,8.23118e-05,-1.44482e-06
0.05,-0.020000000000000018,8.37669e-05,-1.65462e-06
0.05,-0.030000000000000027,8.52455e-05,-1.74284e-06
0.05,-0.039999999999999925,8.6688e-05,-1.73688e-06
0.05,-0.04999999999999993,8.81508e-05,-1.99914e-06
0.05,-0.05999999999999994,8.95625e-05,-2.00629e-06
0.05,-0.06999999999999995,9.10989e-05,-2.04563e-06
0.05,-0.07999999999999996,9.25447e-05,-2.03252e-06
0.05,-0.08999999999999997,9.41227e-05,-2.27451e-06
0.05,-0.09999999999999998,9.54989e-05,-2.13146e-06
0.05,-0.10999999999999999,9.68063e-05,-2.24829e-06
0.05,-0.12,9.83174e-05,-2.19941e-06
0.05,-0.13,9.97927e-05,-2.3973e-06
0.05,-0.14,0.000101018,-2.30551e-06
0.05,-0.15000000000000002,0.000102622,-2.34365e-06
0.05,-0.15999999999999992,0.000103858,-2.4116e-06
0.05,-0.16999999999999993,0.000105494,-2.62976e-06
0.05,-0.17999999999999994,0.000106855,-2.49743e-06
0.05,-0.18999999999999995,0.000108252,-2.6381e-06
0.05,-0.19999999999999996,0.000109659,-2.6226e-06
