Source Voltage = 0.2A, Gate Voltage Start = -0.2V, Gate Voltage End = 0.8V, Gate Voltage Step = 0.01V
0.2,0.6799999999999999,2.08096e-05,1.55604e-05
0.2,0.69,2.06162e-05,1.60611e-05
0.2,0.7,2.04723e-05,1.63901e-05
0.2,0.71,2.0337e-05,1.6799e-05
0.2,0.72,2.02089e-05,1.73652e-05
0.2,0.73,2.00707e-05,1.7972e-05
0.2,0.74,1.99762e-05,1.84715e-05
0.2,0.75,1.99264e-05,1.91832e-05
0.2,0.76,1.97885e-05,1.98317e-05
0.2,0.77,1.9676e-05,2.06137e-05
0.2,0.78,1.95925e-05,2.12824e-05
0.2,0.79,1.95061e-05,2.19631e-05
0.2,0.8,1.9411e-05,2.26963e-05
0.2,0.79,2.05454e-05,1.62244e-05
0.2,0.78,2.08454e-05,1.34242e-05
0.2,0.77,2.10014e-05,1.13451e-05
0.2,0.76,2.11144e-05,9.76801e-06
0.2,0.75,2.11566e-05,8.64744e-06
0.2,0.74,2.11827e-05,7.62343e-06
0.2,0.73,2.11884e-05,6.8891e-06
0.2,0.7200000000000001,2.11962e-05,6.22034e-06
0.2,0.7100000000000001,2.11899e-05,5.8341e-06
0.2,0.7000000000000001,2.11792e-05,5.44429e-06
0.2,0.6900000000000001,2.11198e-05,5.25355e-06
0.2,0.68,2.11914e-05,4.86851e-06
0.2,0.67,2.11938e-05,4.69446e-06
0.2,0.66,2.12214e-05,4.59313e-06
0.2,0.65,2.12765e-05,4.54068e-06
0.2,0.64,2.1346e-05,4.35591e-06
0.2,0.63,2.14174e-05,4.31657e-06
0.2,0.6200000000000001,2.15156e-05,4.33326e-06
0.2,0.6100000000000001,2.16313e-05,4.33207e-06
0.2,0.6000000000000001,2.17885e-05,4.20332e-06
0.2,0.5900000000000001,2.19571e-05,4.32014e-06
0.2,0.5800000000000001,2.21681e-05,4.29392e-06
0.2,0.5700000000000001,2.24015e-05,4.27723e-06
0.2,0.56,2.26846e-05,4.23431e-06
0.2,0.55,2.29823e-05,4.28319e-06
0.2,0.54,2.33215e-05,4.282e-06
0.2,0.53,2.36813e-05,4.30703e-06
0.2,0.52,2.41616e-05,4.20213e-06
0.2,0.51,2.4645e-05,4.22597e-06
0.2,0.5,2.51671e-05,4.21524e-06
0.2,0.49000000000000005,2.57549e-05,4.14252e-06
0.2,0.48000000000000004,2.63937e-05,3.95298e-06
0.2,0.47000000000000003,2.70649e-05,4.01497e-06
0.2,0.46,2.78057e-05,3.87907e-06
0.2,0.45,2.86058e-05,3.7396e-06
0.2,0.44000000000000006,2.94645e-05,3.40581e-06
0.2,0.43000000000000005,3.03623e-05,3.26753e-06
0.2,0.42000000000000004,3.12828e-05,3.00169e-06
0.2,0.41000000000000003,3.22587e-05,2.86102e-06
0.2,0.4,3.33012e-05,2.52247e-06
0.2,0.39,3.43722e-05,2.49386e-06
0.2,0.38000000000000006,3.54732e-05,2.35796e-06
0.2,0.37000000000000005,3.65919e-05,2.24352e-06
0.2,0.36000000000000004,3.77754e-05,1.91212e-06
0.2,0.35000000000000003,3.89151e-05,1.88947e-06
0.2,0.34,4.00852e-05,1.73688e-06
0.2,0.33,4.12496e-05,1.60217e-06
0.2,0.32000000000000006,4.24446e-05,1.44124e-06
0.2,0.31000000000000005,4.36265e-05,1.29819e-06
0.2,0.30000000000000004,4.47825e-05,1.13964e-06
0.2,0.29000000000000004,4.59533e-05,1.02043e-06
0.2,0.28,4.71382e-05,7.02143e-07
0.2,0.27,4.83039e-05,5.98431e-07
0.2,0.26,4.94425e-05,4.29153e-07
0.2,0.25,5.06059e-05,1.51396e-07
0.2,0.24,5.17816e-05,-6.79493e-08
0.2,0.22999999999999998,5.29232e-05,2.38419e-08
0.2,0.22000000000000008,5.40338e-05,-1.84774e-07
0.2,0.21000000000000008,5.51527e-05,-2.34842e-07
0.2,0.20000000000000007,5.6287e-05,-4.6134e-07
0.2,0.19000000000000006,5.73805e-05,-4.1604e-07
0.2,0.18000000000000005,5.8484e-05,-4.91142e-07
0.2,0.17000000000000004,5.95787e-05,-4.93526e-07
0.2,0.16000000000000003,6.06649e-05,-5.16176e-07
0.2,0.15000000000000002,6.17594e-05,-1.84774e-07
0.2,0.14,6.28303e-05,6.19888e-08
0.2,0.13,6.39136e-05,5.09024e-07
0.2,0.12,6.49828e-05,8.89301e-07
0.2,0.10999999999999999,6.60176e-05,1.28031e-06
0.2,0.09999999999999998,6.70545e-05,1.508e-06
0.2,0.09000000000000008,6.80634e-05,1.76072e-06
0.2,0.08000000000000007,6.9066e-05,1.85609e-06
0.2,0.07000000000000006,7.00474e-05,2.10404e-06
0.2,0.06000000000000005,7.10308e-05,2.12789e-06
0.2,0.050000000000000044,7.19903e-05,2.17319e-06
0.2,0.040000000000000036,7.2962e-05,2.07186e-06
0.2,0.030000000000000027,7.38874e-05,2.21968e-06
0.2,0.020000000000000018,7.47945e-05,2.16126e-06
0.2,0.010000000000000009,7.57092e-05,2.10285e-06
0.2,0.0,7.6597e-05,2.09093e-06
0.2,-0.010000000000000009,7.74632e-05,2.00629e-06
0.2,-0.020000000000000018,7.83729e-05,1.92046e-06
0.2,-0.030000000000000027,7.92332e-05,1.7488e-06
0.2,-0.039999999999999925,8.00684e-05,1.70827e-06
0.2,-0.04999999999999993,8.09937e-05,1.6129e-06
0.2,-0.05999999999999994,8.1863e-05,1.61409e-06
0.2,-0.06999999999999995,8.27264e-05,1.53661e-06
0.2,-0.07999999999999996,8.35713e-05,1.4925e-06
0.2,-0.08999999999999997,8.4451e-05,1.33038e-06
0.2,-0.09999999999999998,8.53054e-05,1.31369e-06
0.2,-0.10999999999999999,8.61676e-05,1.20997e-06
0.2,-0.12,8.70174e-05,1.17779e-06
0.2,-0.13,8.78914e-05,1.02878e-06
0.2,-0.14,8.87607e-05,1.00851e-06
0.2,-0.15000000000000002,8.96147e-05,8.54731e-07
0.2,-0.15999999999999992,9.04165e-05,8.13007e-07
0.2,-0.16999999999999993,9.1264e-05,6.31809e-07
0.2,-0.17999999999999994,9.21158e-05,5.4121e-07
0.2,-0.18999999999999995,9.29656e-05,3.69549e-07
0.2,-0.19999999999999996,9.38412e-05,1.13249e-07
