Source Voltage = 0.2A, Gate Voltage Start = -0.2V, Gate Voltage End = 0.8V, Gate Voltage Step = 0.01V
0.2,0.6900000000000001,4.30071e-05,-1.26004e-06
0.2,0.68,4.3171e-05,-1.44005e-06
0.2,0.67,4.32551e-05,-1.42217e-06
0.2,0.66,4.33838e-05,-1.36614e-06
0.2,0.65,4.35575e-05,-1.40905e-06
0.2,0.64,4.37576e-05,-1.4925e-06
0.2,0.63,4.39761e-05,-1.33395e-06
0.2,0.6200000000000001,4.42086e-05,-1.2517e-06
0.2,0.6100000000000001,4.44792e-05,-1.25766e-06
0.2,0.6000000000000001,4.47833e-05,-1.31965e-06
0.2,0.5900000000000001,4.51138e-05,-1.14679e-06
0.2,0.5800000000000001,4.54823e-05,-1.15156e-06
0.2,0.5700000000000001,4.58643e-05,-1.03831e-06
0.2,0.56,4.62925e-05,-1.1158e-06
0.2,0.55,4.66979e-05,-9.65595e-07
0.2,0.54,4.71507e-05,-8.80957e-07
0.2,0.53,4.75692e-05,-8.69036e-07
0.2,0.52,4.81005e-05,-1.00255e-06
0.2,0.51,4.85974e-05,-7.73668e-07
0.2,0.5,4.90926e-05,-7.84397e-07
0.2,0.49000000000000005,4.96307e-05,-7.83205e-07
0.2,0.48000000000000004,5.01826e-05,-8.36849e-07
0.2,0.47000000000000003,5.0739e-05,-7.15256e-07
0.2,0.46,5.1332e-05,-6.96182e-07
0.2,0.45,5.19548e-05,-6.16312e-07
0.2,0.44000000000000006,5.26702e-05,-6.8903e-07
0.2,0.43000000000000005,5.33692e-05,-4.91142e-07
0.2,0.42000000000000004,5.41486e-05,-4.11272e-07
0.2,0.41000000000000003,5.50036e-05,-3.3617e-07
0.2,0.4,5.59475e-05,-4.6134e-07
0.2,0.39,5.69878e-05,-3.11136e-07
0.2,0.38000000000000006,5.81331e-05,-1.70469e-07
0.2,0.37000000000000005,5.93698e-05,-2.13385e-07
0.2,0.36000000000000004,6.08461e-05,-3.71933e-07
0.2,0.35000000000000003,6.23803e-05,-2.34842e-07
0.2,0.34,6.40524e-05,-2.92063e-07
0.2,0.33,6.58807e-05,-3.05176e-07
0.2,0.32000000000000006,6.7866e-05,-3.94583e-07
0.2,0.31000000000000005,6.99221e-05,-3.89814e-07
0.2,0.30000000000000004,7.21023e-05,-4.39882e-07
0.2,0.29000000000000004,7.43775e-05,-4.81606e-07
0.2,0.28,7.67436e-05,-6.46114e-07
0.2,0.27,7.9184e-05,-5.81741e-07
0.2,0.26,8.17124e-05,-6.96182e-07
0.2,0.25,8.42013e-05,-7.48634e-07
0.2,0.24,8.68828e-05,-1.05381e-06
0.2,0.22999999999999998,8.94806e-05,-1.02162e-06
0.2,0.22000000000000008,9.20928e-05,-1.22786e-06
0.2,0.21000000000000008,9.47917e-05,-1.4019e-06
0.2,0.20000000000000007,9.73765e-05,-1.57118e-06
0.2,0.19000000000000006,0.000100077,-1.54614e-06
0.2,0.18000000000000005,0.000102761,-1.508e-06
0.2,0.17000000000000004,0.000105462,-1.41501e-06
0.2,0.16000000000000003,0.000108175,-1.51038e-06
0.2,0.15000000000000002,0.000110866,-1.30296e-06
0.2,0.14,0.000113547,-1.18971e-06
0.2,0.13,0.000116169,-1.00255e-06
0.2,0.12,0.000118821,-1.12176e-06
0.2,0.10999999999999999,0.000121434,-9.10759e-07
0.2,0.09999999999999998,0.000123993,-9.42945e-07
0.2,0.09000000000000008,0.000126567,-8.80957e-07
0.2,0.08000000000000007,0.000129051,-1.05977e-06
0.2,0.07000000000000006,0.000131571,-1.05619e-06
0.2,0.06000000000000005,0.000134091,-1.09911e-06
0.2,0.050000000000000044,0.000136599,-1.10984e-06
0.2,0.040000000000000036,0.000139049,-1.3411e-06
0.2,0.030000000000000027,0.0001415,-1.30653e-06
0.2,0.020000000000000018,0.000143886,-1.32561e-06
0.2,0.010000000000000009,0.000146205,-1.39713e-06
0.2,0.0,0.000148462,-1.4329e-06
0.2,-0.010000000000000009,0.000150619,-1.40667e-06
0.2,-0.020000000000000018,0.000152828,-1.6582e-06
0.2,-0.030000000000000027,0.000155134,-1.78576e-06
0.2,-0.039999999999999925,0.00015743,-1.84417e-06
0.2,-0.04999999999999993,0.000159812,-2.08139e-06
0.2,-0.05999999999999994,0.000162171,-2.01941e-06
0.2,-0.06999999999999995,0.000164499,-2.00987e-06
0.2,-0.07999999999999996,0.000166734,-2.08855e-06
0.2,-0.08999999999999997,0.000168995,-2.26021e-06
0.2,-0.09999999999999998,0.000171221,-2.13385e-06
0.2,-0.10999999999999999,0.000173286,-2.16246e-06
0.2,-0.12,0.000175302,-2.22206e-06
0.2,-0.13,0.000177419,-2.41995e-06
0.2,-0.14,0.000179432,-2.30432e-06
0.2,-0.15000000000000002,0.000181486,-2.31624e-06
0.2,-0.15999999999999992,0.000183518,-2.29955e-06
0.2,-0.16999999999999993,0.000185563,-2.54512e-06
0.2,-0.17999999999999994,0.000187541,-2.45094e-06
0.2,-0.18999999999999995,0.000189508,-2.44141e-06
0.2,-0.19999999999999996,0.000191444,-2.43664e-06
